title,url,date,summary
"Denitsa Ikonomova enceinte, le père de l'enfant se confie - VSD",https://vsd.fr/69608-denitsa-ikonomova-enceinte-le-pere-de-lenfant-se-confie/,2024-10-01T13:30:00+00:00,"Dans les colonnes de ""Gala"", le futur papa du bébé de Denitsa Ikonomova brise le silence. On vous dit tout !"
"""Le boulimique de travail"" Norbert dévoile les sombres conséquences de sa notoriété sur sa vie privée - VSD",https://vsd.fr/69607-le-boulimique-de-travail-norbert-devoile-les-sombres-consequences-de-sa-notoriete-sur-sa-vie-privee/,2024-10-01T14:30:00+00:00,"Invitée sur le plateau de ""TPMP"", Norbert fait un constat sans appel. Son travail a eu un impact sur sa famille !"
"Dany Boon ""baratiné"" par une comédienne de ""Bienvenue chez les Ch'tis"", elle s'explique - VSD",https://vsd.fr/69609-dany-boon-baratine-par-une-comedienne-de-bienvenu-chez-les-chti-elle-sexplique/,2024-10-01T15:30:00+00:00,"Invitée à ""Europe 1"", l'actrice vedette de ""Bienvenu chez les ch'ti"" dévoile une anecdote déroule sur le casting du film de Dany Boon."
"Emilien offre un cadeau étrange à Zette, Jean-Luc Reichmann hilare - VSD",https://vsd.fr/69386-emilien-offre-un-cadeau-etrange-a-zette-jean-luc-reichmann-hilare/,2024-09-27T08:30:00+00:00,"Ce jeudi 26 septembre, Emilien surprend les téléspectateurs. Cette petite attention pour Zette va déclencher un fou rire chez l'animateusssss"
"""Épouvantable, monstrueux"" Une ex-professeur de la ""Star Academy"" balance sur Armande Altaï - VSD",https://vsd.fr/69387-epouvantable-monstrueux-une-ex-professeur-de-la-star-academy-balance-sur-armande-altai/,2024-09-27T09:30:00+00:00,"Invitée chez Jordan de Luxe, cette ancienne membre de l'équipe de la ""Star Academy"" ne mâche pas ses mots contre sa collègue Armande Altaï."
"""Sali, cancellisé"" Lors de son procès, Nicolas Bedos dresse un tableau noir de son quotidien - VSD",https://vsd.fr/69388-sali-cancelise-lors-de-son-proces-nicolas-bedos-dresse-un-tableau-noir-de-son-quotidien/,2024-09-27T10:30:00+00:00,"Présente au procès de Nicolas Bedos, cette journaliste d''Elle"" évoque son audition. Rien ne s'est déroulé comme prévu !"
Concerts de Mylène Farmer : quelles sont ses chansons qu’elle chante à chaque fois ? - VSD,https://vsd.fr/69432-concerts-de-mylene-farmer-quelles-sont-ses-chansons-quelle-chante-a-chaque-fois/,2024-09-27T13:23:47+00:00,"À quelques heures du coup d’envoi de son concert au Stade de France, qu’elle occupera pendant trois soirs, Mylène Farmer se prépare à enchanter ses fans avec ses plus grands tubes. Mais quels sont ceux qu’elle interprète à chaque concert ? Décryptage."
90 ans de Brigitte Bardot : quelles actrices ont interprété BB à l’écran ? - VSD,https://vsd.fr/69436-90-ans-de-brigitte-bardot-quelles-actrices-ont-interprete-bb-a-lecran/,2024-09-27T14:24:00+00:00,"Ce samedi 28 septembre 2024, Brigitte Bardot fêtera ses 90 ans. La légende de la Nouvelle Vague, qui a arrêté sa carrière en 1973 a depuis inspiré de nombreux cinéastes qui ont porté sa vie sur grand écran. Quelles actrices se sont glissées sous ses traits ?"
"« Trop grosse », « Du Loup de Wall Street à ça »…, Margot Robbie, enceinte, et victime de grossophobie sur les réseaux sociaux - VSD",https://vsd.fr/69440-trop-grosse-du-loup-de-wall-street-a-ca-margot-robbie-enceinte-et-victime-de-grossophobie-sur-les-reseaux-sociaux/,2024-09-27T15:34:00+00:00,"Suite à la publication de photos volées la montrant en bikini enceinte de son premier enfant, Margot Robbie a été victime de commentaires grossophobes sur les réseaux sociaux. Des propos scandaleux qui ont rapidement fait réagir ses fans."
"« Il faut faire gaffe », Josiane Balasko, inquiète, réagit aux dérives de la chirurgie esthétique, dans le milieu du cinéma - VSD",https://vsd.fr/69444-il-faut-faire-gaffe-josiane-balasko-inquiete-reagit-aux-derives-de-la-chirurgie-esthetique-dans-le-milieu-du-cinema/,2024-09-27T16:53:00+00:00,"En pleine promotion du nouveau film de François Ozon « Quand vient l’automne », en salles le 2 octobre prochain, Josiane Balasko était de passage sur le plateau de « C à vous » ce mardi 24 septembre et en a profité pour s’en prendre à l’abus de chirurgie esthétique chez les actrices américaines."
"""Ça me barbe"" Véronique Sanson sans filtre sur son métier - VSD",https://vsd.fr/69385-ca-me-barbe-veronique-sanson-sans-filtre-sur-son-metier/,2024-09-27T07:30:00+00:00,"Invitée sur les ondes de ""France Inter"", Véronique Sanson dévoile le principal inconvénient de sa carrière."
Bruce Willis : bientôt la fin du calvaire ? Cette thérapie donne de l'espoir à ses fans - VSD,https://vsd.fr/69449-bruce-willis-bientot-la-fin-du-calvaire-cette-therapie-donne-de-lespoir-a-ses-fans/,2024-09-28T07:30:00+00:00,"Dans les colonnes de ""Paris-Match"", nos confrères dévoilent le point d'un spécialiste en neuropsychiatrie. Avec cette thérapie, Bruce Willis pourrait être guéri !"
"Jean-Louis Aubert traumatisé, il se confie sur la fin de ""Téléphone"" - VSD",https://vsd.fr/69450-jean-louis-aubert-traumatise-il-se-confie-sur-la-fin-de-telephone/,2024-09-28T08:30:00+00:00,"Ce mardi 24 septembre, le chanteur Jean-Louis Aubert brise le silence sur la fin du groupe ""Telephone"". Rien ne s'est déroulé comme prévu !"
"""Arrête, je ne veux pas"" Natasha St-Pier cash sur son expérience à ""Danse les stars"" - VSD",https://vsd.fr/69451-arrete-je-ne-veux-pas-natasha-st-pier-cash-sur-son-experience-a-danse-les-stars/,2024-09-28T09:30:00+00:00,"Invitée dans le podcast ""Avec ou sans sucre"", Natasha St-Pier dévoile enfin l'envers du décor de ""Danse avec les stars"". On vous dit tout !"
Seal et Mylène Farmer à moitié nus : retour sur l’emblématique pochette de leur duo - VSD,https://vsd.fr/69478-seal-et-mylene-farmer-a-moitie-nus-retour-sur-lemblematique-pochette-de-leur-duo/,2024-09-28T10:30:00+00:00,"Ce vendredi 27 septembre, les fans de Mylene Farmer sont ravis de revoir Seal. Retour ce duo et cette pochette mythiques !"
"Benjamin Castaldi brise le silence sur la terrible addiction de sa grand-mère, Simone Signoret - VSD",https://vsd.fr/69489-benjamin-castaldi-brise-le-silence-sur-la-terrible-addiction-de-sa-grand-mere-simone-signoret/,2024-09-29T08:30:00+00:00,"Invité sur ""Europe 1"", Benjamin Castaldi raconte le quotidien en dents en scie de sa mamie, Simone Signoret."
"1 an après la ""Star Academy"", Helena annonce une excellente nouvelle à ses fans - VSD",https://vsd.fr/69490-1-an-apres-la-star-academy-helena-annonce-une-excellente-nouvelle-a-ses-fans/,2024-09-29T09:30:00+00:00,"Ces dernières heures, les admirateurs d'Helena sont ravis. Et pour cause, la demi-finaliste de la ""Star Academy"" vient de leur faire le plus beau des cadeaux."
"Jarry harcelé sur la Toile, il prend une décision radicale - VSD",https://vsd.fr/69491-jarry-harcele-sur-la-toile-il-prend-une-decision-radicale/,2024-09-29T10:30:00+00:00,"Ce samedi 28 septembre, Jarry est l'invité de Julia Vignali. Agacé par les critiques, il confie son stress aux auditeurs."
"« Plus aucune proposition comme actrice », Judith Godrèche avoue avoir été écartée du cinéma français ces derniers mois - VSD",https://vsd.fr/69278-plus-aucune-proposition-comme-actrice-judith-godreche-avoue-avoir-ete-ecartee-du-cinema-francais-ces-derniers-mois/,2024-09-25T09:30:55+00:00,"Depuis sa prise de parole retentissante lors de la dernière cérémonie des Césars puis lors du Festival de Cannes, Judith Godrèche n’est plus en odeur de sainteté auprès du cinéma français. C’est l’amer constat qu’elle en tire auprès de nos confrères du « Sud Ouest »."
"« Jamais on ne balance », Josiane Balasko évoque cash ses rapports actuels avec les autres membres du Splendid - VSD",https://vsd.fr/69282-jamais-on-ne-balance-josiane-balasko-evoque-cash-ses-rapports-actuels-avec-les-autres-membres-du-splendid/,2024-09-25T10:31:00+00:00,"Invitée sur le plateau de « C à vous », ce mardi 24 septembre 2024, Josiane Balasko est revenue sur sa relation si particulière avec la troupe du Splendid avec qui elle garde toujours d’excellents rapports."
"100 kilomètres par jour à vélo, discipline de fer… Demi Moore dévoile les secrets de son régime miracle - VSD",https://vsd.fr/69286-100-kilometres-par-jour-a-velo-discipline-de-fer-demi-moore-devoile-les-secrets-de-son-regime-miracle/,2024-09-25T11:37:00+00:00,"En pleine promotion du film « The Substance » de la Française Coralie Fargeat, Demi Moore a révélé les secrets de sa silhouette de rêve, obtenue au moyen de très nombreux efforts."
"""Si vous dites à une femme qu'elle a une jolie robe, vous finissez devant les tribunaux"", l’animateur Fabrice s’emporte sur #Metoo - VSD",https://vsd.fr/69291-si-vous-dites-a-une-femme-quelle-a-une-jolie-robe-vous-finissez-devant-les-tribunaux-lanimateur-fabrice-semporte-sur-metoo/,2024-09-25T12:30:00+00:00,"Ce mercredi 25 septembre, Fabrice est l'invité de ""Sud Radio"". L'homme de télé ne ne mâche pas ses mots. On fait le point !"
"Camille Lellouche incapable de reconnaitre son chanteur préféré, ses fans sont hilares - VSD",https://vsd.fr/69292-camille-lellouche-incapable-de-reconnaitre-son-chanteur-prefere-ses-fans-sont-hilares/,2024-09-25T13:30:00+00:00,"Invitée à ""Telematin"", Camille Lellouche ignore encore que rien ne va se passer comme prévu. On fait le point !"
"""Un peu honte"" Découvrez le premier métier de Camille Cottin, loin des caméras - VSD",https://vsd.fr/69293-un-peu-honte-decouvrez-le-premier-metier-de-camille-cottin-loin-des-cameras/,2024-09-25T14:30:00+00:00,"Ce dimanche 22 septembre, Camille Cottin est l'invitée de ""Beau geste"". Elle va évoquer son passé professionnel en dents de scie."
"""Une bulle de néant"" Véronique Sanson brise le silence sur sa dépression - VSD",https://vsd.fr/69294-une-bulle-de-neant-veronique-sanson-brise-le-silence-sur-sa-depression/,2024-09-25T15:30:00+00:00,"Invitée dans la matinale de Léa Salamé, Véronique Sanson tombe le masque. Sa vie est tout sauf un long fleuve tranquille !"
"Iris Mittenaere forcée de porter plainte contre son chéri, on fait le point - VSD",https://vsd.fr/69327-iris-mittenaere-forcee-de-porter-plainte-contre-son-cheri-on-fait-le-point/,2024-09-26T07:30:00+00:00,"Présente au défile ""Etam"", Iris Mittenaere provoque un tsunami médiatique. Nos confrères de ""Voici"" viennent de révéler le pourquoi du comment de son attelle."
"Benjamin Castaldi dévoile une anecdote cocasse sur le mariage de son fils aîné, Julien - VSD",https://vsd.fr/69328-benjamin-castaldi-devoile-une-anecdote-cocasse-sur-le-mariage-de-son-fils-aine-julien/,2024-09-26T08:30:00+00:00,"Trois jours après le mariage de son fils Julien, Benjamin Castaldi titille la curiosité des auditeurs d'""Europe 2"". Il n'est pas prêt d'oublier ce détail !"
"Dany Boon : cette rupture qui lui a inspiré son ""premier succès"" - VSD",https://vsd.fr/69329-dany-boon-cette-rupture-qui-lui-a-inspire-son-premier-succes/,2024-09-26T09:30:00+00:00,"Sur le compte Instagram de l'INA, Dany Boon évoque l'écriture de son sketch mythique sur la déprime."
"Coiffure, kilos en trop : Quand Thomas Dutronc avoue se ""trouver moche"" en photo - VSD",https://vsd.fr/69330-coiffure-kilos-en-trop-quand-thomas-dutronc-avoue-se-trouver-moche-en-photo/,2024-09-26T10:30:00+00:00,"Dans les colonnes de ""Gala"", Thomas Dutronc fait des confidences étonnantes à ses fans. On vous dit tout !"
"« Je ne voulais pas devenir malheureuse dans mon travail », cette célèbre danseuse annonce son départ surprise de l’Opéra de Paris - VSD",https://vsd.fr/69368-je-ne-voulais-pas-devenir-malheureuse-dans-mon-travail-cette-celebre-danseuse-annonce-son-depart-surprise-de-lopera-de-paris/,2024-09-26T14:37:01+00:00,"Courtisée par le cinéma, cette danseuse iconique de l’Opéra de Paris va bientôt quitter ses fonctions au sein de la prestigieuse institution. Un départ surprise révélé par nos confrères de « Paris Match »."
"« C’est plus fort que lui », Valérie Perrin révèle la « faveur » qu’elle ne souhaite pas accorder à son mari, Claude Lelouch - VSD",https://vsd.fr/69372-cest-plus-fort-que-lui-valerie-perrin-revele-la-faveur-quelle-ne-souhaite-pas-accorder-a-son-mari-claude-lelouch/,2024-09-26T15:37:00+00:00,"Auprès de nos confrères du magazine « Point de vue », la romancière Valérie Perrin est revenue sur ce point sur lequel elle ne comptait vraiment pas céder et qui concerne son cinéaste de mari, Claude Lelouch."
"Fronde des journalistes, accueil glacial… Pourquoi le nouveau film de Johnny Depp est au cœur de plusieurs polémiques ? - VSD",https://vsd.fr/69376-fronde-des-journalistes-accueil-glacial-pourquoi-le-nouveau-film-de-johnny-depp-est-au-coeur-de-plusieurs-polemiques/,2024-09-26T16:45:00+00:00,"Actuellement présent au festival de Saint-Sébastien, en Espagne, où il présente « Modi – Three Days on the Wing of Madness », son nouveau film en tant que réalisateur, Johnny Depp est de nouveau dans l’œil du cyclone."
"« Je me suis réveillée avec… », Nolwenn Leroy revient sur cette frayeur rencontrée sur le tournage de « Brocéliande » - VSD",https://vsd.fr/69380-je-me-suis-reveillee-avec-nolwenn-leroy-revient-sur-cette-frayeur-rencontree-sur-le-tournage-de-broceliande/,2024-09-26T17:30:00+00:00,"Au casting de la série « Brocéliande », actuellement diffusée sur TF1, Nolwenn Leroy s’est confiée à nos confrères de « Télé Star ». L’artiste revient notamment sur l’une de ses mésaventures rencontrées lors du tournage."
"""Un polype dans la vessie"", Pascal Obispo évoque comme jamais ses pépins de santé et le chirurgien qui l’a sauvé - VSD",https://vsd.fr/69152-un-polype-dans-la-vessie-pascal-obispo-evoque-comme-jamais-ses-pepins-de-sante-et-le-chirurgien-qui-la-sauve/,2024-09-22T09:30:00+00:00,"En exclusivité, Pascal Obispo raconte son récent cauchemar sanitaire. Ces confidences ne laissent aucun fan indifférent."
"""Une torture"", Brigitte Bardot ""ne marche plus"" - VSD",https://vsd.fr/69153-une-torture-brigitte-bardot-ne-marche-plus/,2024-09-22T10:30:00+00:00,"Au cours d'un entretien accordé à nos confrères du ""Parisien"", Brigitte Bardot raconte son calvaire sanitaire."
"« C’est mon record », Vincent Dedienne se livre avec humour sur la longévité de sa relation amoureuse - VSD",https://vsd.fr/69187-cest-mon-record-vincent-dedienne-se-livre-avec-humour-sur-la-longevite-de-sa-relation-amoureuse/,2024-09-23T14:18:42+00:00,"Alors qu’il sera très prochainement aux commandes de l’émission spéciale « Le Maillon Faible » sur M6, Vincent Dedienne en a profité pour livrer quelques confidences à « La Tribune Dimanche » ce dimanche 22 septembre 2024 sur sa relation amoureuse, jusque-là très discrète."
"« Les meilleures crêpes du pays bigouden », Nolwenn Leroy révèle le nom de sa crêperie fétiche en Bretagne - VSD",https://vsd.fr/69191-les-meilleures-crepes-du-pays-bigouden-nolwenn-leroy-revele-le-nom-de-sa-creperie-fetiche-en-bretagne/,2024-09-23T15:26:30+00:00,"À l’affiche de « Brocéliande », la nouvelle mini-série événement de TF1, Nolwenn Leroy a rangé son micro pour revêtir ses habits de comédienne. Renouant à nouveau dans ce programme avec ses racines bretonnes, elle en a profité pour divulguer sur son compte Facebook sa meilleure adresse pour déguster des bonnes crêpes !"
"« C’était très drôle », cette habitude prise par Tahar Rahim qui a fortement agacé sa femme, Leïla Bekhti - VSD",https://vsd.fr/69195-cetait-tres-drole-cette-habitude-prise-par-tahar-rahim-qui-a-fortement-agace-sa-femme-leila-bekhti/,2024-09-23T16:26:00+00:00,"Invité du Portrait de la Semaine d’Audrey Crespo-Mara dans « Sept à Huit », ce dimanche 22 septembre 2024 pour le long-métrage « Monsieur Aznavour », Tahar Rahim a raconté sa longue préparation pour se mettre dans la peau de Charles Aznavour. Une immersion extrême qui a visiblement agacée sa femme, Leïla Bekhti !"
"« Tout avait explosé à l’intérieur de la chambre d’hôtel », Camille Lellouche revient avec émotion sur le séisme au Maroc en 2023 qu’elle a vécu de près - VSD",https://vsd.fr/69199-tout-avait-explose-a-linterieur-de-la-chambre-dhotel-camille-lellouche-revient-avec-emotion-sur-le-seisme-au-maroc-en-2023-quelle-a-vecu-de-pres/,2024-09-23T17:37:00+00:00,"En pleine promotion de la comédie « L’Heureuse Élue » de Franck Bellocq en salles ce mercredi 25 septembre 2024, Camille Lellouche était invitée de l’émission « Il n'y a pas qu'une vie dans la vie » sur Europe 1 dans laquelle elle est revenue sur un épisode particulièrement traumatisant, survenu l’an passé et dans lequel elle a cru perdre sa fille, Alma."
"Clara Luciani en larmes, elle dévoile le contenu de dernier mail de son amie Françoise Hardy - VSD",https://vsd.fr/69205-clara-luciani-en-larmes-elle-devoile-le-contenu-de-dernier-mail-de-son-amie-francoise-hardy/,2024-09-24T07:30:00+00:00,"Invitée dans la matinale de ""France Inter"", Clara Luciana brise le silence sur la mort de son mentor, Françoise Hardy. Cet ultime échange par mail, elle ne peut pas l'oublier !"
"""Pas de pote ni de meuf"" Julien Doré brise le silence sur son adolescence en dents de scie - VSD",https://vsd.fr/69206-pas-de-pote-ni-de-meuf-julien-dore-brise-le-silence-sur-son-adolescence-en-dents-de-scie/,2024-09-24T08:30:00+00:00,"C'est l'évidence, cette confidence de Julien Doré aux auditeurs du podcast ""Popcorn"" ne laisse personne indifférent. On fait le point !"
"""1 million de vues"" pour ce duo entre Karine Le Marchand et un ancien de la ""Star Academy"" - VSD",https://vsd.fr/69234-1-million-de-vues-pour-ce-duo-entre-karine-le-marchand-et-un-ancien-de-la-star-academy/,2024-09-24T10:30:00+00:00,"Sur son compte Instagram, Karine Le Marchand dévoile les coulisses de son clip. On vous raconte tout dans les moindres détails."
"""Star Academy"" : pourquoi coach Joe abandonne l’émission ? - VSD",https://vsd.fr/69235-star-academy-pourquoi-coach-joe-abandonne-lemission/,2024-09-24T11:30:00+00:00,"Après deux ans de bons et loyaux services à la ""Star Academy"", Coach Joe jette l'éponge. On fait le point !"
"« Une telle injustice », cette cause pour laquelle Noémie Merlant a tenu à prendre position - VSD",https://vsd.fr/69256-une-telle-injustice-cette-cause-pour-laquelle-noemie-merlant-a-tenu-a-prendre-position/,2024-09-24T14:22:44+00:00,"À l’affiche du film « Emmanuelle » d’Audrey Diwan, en salles ce mercredi 25 septembre, Noémie Merlant multiplie les interviews. Dans une interview à nos confrères de « Madame Figaro », l’actrice s’est confiée sur ce terrible drame qui a impacté sa famille."
"Stress, surmenage, burn-out… Cette émission phare du petit écran au cœur d’une enquête qui dérange - VSD",https://vsd.fr/69260-stress-surmenage-burn-out-cette-emission-phare-du-petit-ecran-au-coeur-dune-enquete-qui-derange/,2024-09-24T15:12:48+00:00,"Ce lundi 23 septembre 2024, une enquête menée par nos confrères de « Télérama » révélait les dessous sombres d’un programme emblématique du petit écran. Plusieurs personnes dénoncent des conditions de travail des plus compliquées."
"« Il lui a clairement et fermement rappelé les règles », ce nouveau ministre déjà rappelé à l’ordre par Michel Barnier - VSD",https://vsd.fr/69264-il-lui-a-clairement-et-fermement-rappele-les-regles-ce-nouveau-ministre-deja-rappele-a-lordre-par-michel-barnier/,2024-09-24T16:26:00+00:00,"Alors que le Premier ministre Michel Barnier a formé le tant attendu nouveau gouvernement le 21 septembre 2024, il se voit déjà contraint de recadrer un ministre tout juste nommé, suite à ses propos sur le Rassemblement National, d’après des informations de nos confrères de « BFMTV »."
"Amis et rivaux, ces deux anciens candidats de la « Star Academy » nommés dans la même catégorie aux NRJ Music Awards - VSD",https://vsd.fr/69268-amis-et-rivaux-ces-deux-anciens-candidats-de-la-star-academy-nommes-dans-la-meme-categorie-aux-nrj-music-awards/,2024-09-24T17:38:00+00:00,"Le 1er novembre 2024 aura lieu la 26e édition des NRJ Music Awards, diffusée sur TF1. Et parmi un grand panel de stars nommé dans différentes catégories, deux anciens candidats de la « Star Academy » vont s’affronter pour décrocher le précieux trophée."
"Surprise, Mylène Farmer va faire son come-back au cinéma en 2025 - VSD",https://vsd.fr/69274-surprise-mylene-farmer-va-faire-son-come-back-au-cinema-en-2025/,2024-09-25T08:27:19+00:00,"Les fans de la chanteuse vont être aux anges. L’interprète de « Libertine » va bientôt démarrer le tournage d’un film français très attendu, prévu sur les écrans français à l’été 2025."
"Léa Salamé brise le silence sur les défauts de son chéri, Raphaël Gluskmann - VSD",https://vsd.fr/69100-lea-salame-brise-le-silence-sur-les-defauts-de-son-cheri-raphael-gluskmann/,2024-09-21T08:30:00+00:00,"Dans les colonnes de ""La Tribune Dimanche"", Léa Salamé se confie comme jamais sur son compagnon, le socialiste Raphaël Gluskmann."
"« À cause d’une tumeur maligne », cette chanteuse star des années 80 évoque publiquement la maladie dont elle souffre - VSD",https://vsd.fr/69047-a-cause-dune-tumeur-maligne-cette-chanteuse-star-des-annees-80-evoque-publiquement-la-maladie-dont-elle-souffre/,2024-09-19T17:30:00+00:00,"Ce mercredi 18 septembre 2024, une ancienne gloire des années 80 a surpris ses abonnés sur Instagram en annonçant souffrir d’un cancer du sein, quelques heures avant de se faire opérer."
"Kylie Minogue enfin de retour, les fans sont ravis - VSD",https://vsd.fr/69052-kylie-minogue-enfin-de-retour-les-fans-sont-ravis/,2024-09-20T07:30:00+00:00,"Ce jeudi 19 septembre, la chanteuse Kylie Minogue annonce une excellente nouvelle à ses abonnés."
"Après deux rechutes, Florent Pagny prend une décision radicale - VSD",https://vsd.fr/69053-apres-deux-rechutes-florent-pagny-prend-une-decision-radicale/,2024-09-20T08:30:00+00:00,"Au micro du podcast ""Addiktion"", Florent Pagny fait le point sur ses soucis de santé. Ses révélations ne laissent personne indifférent."
"Dany Brillant effondré, il se confie sur les derniers instants de son frère malade - VSD",https://vsd.fr/69054-dany-brillant-effondre-il-se-confie-sur-les-derniers-instants-de-son-frere-malade/,2024-09-20T09:30:00+00:00,"Interrogé par nos confrères de ""Télé-Loisirs"", Dany Brillant brise le silence sur la maladie de son frère. On fait le point !"
"""On n'est pas ensemble, mais…"" David Mora et Anne-Elisabeth Blateau (Scènes de ménages) plus complices que jamais - VSD",https://vsd.fr/69055-on-nest-pas-ensemble-mais-david-mora-et-anne-elisabeth-blateau-scenes-de-menages-plus-complices-que-jamais/,2024-09-20T10:30:00+00:00,"Depuis la diffusion du premier épisode de ""Scènes de ménages"", les téléspectateurs n'en perdent pas une miette. En effet, inspirée d'une série espagnole,"
"« On va me tomber dessus », Manu Chao de retour, cette règle précise qu’il se fixe en promotion - VSD",https://vsd.fr/69083-on-va-me-tomber-dessus-manu-chao-de-retour-cette-regle-precise-quil-se-fixe-en-promotion/,2024-09-20T14:24:16+00:00,"Ce vendredi 20 septembre sort « Viva Tu », le nouvel album de Manu Chao. Un retour en fanfare pour l’artiste, qui n’avait pas sorti de disque depuis dix-sept ans. En ce qui concerne la promotion, le chanteur s’est fixé une règle à laquelle il ne déroge pas."
"« Je le comprends », Victor Belmondo agacé des comparaisons avec son illustre grand-père ? Sa réponse cash - VSD",https://vsd.fr/69087-je-le-comprends-victor-belmondo-agace-des-comparaisons-avec-son-illustre-grand-pere-sa-reponse-cash/,2024-09-20T15:24:00+00:00,"Ce jeudi 19 septembre, Victor Belmondo était invité sur le plateau de « C à vous », à l’occasion de la sortie du film « Vivre, mourir, renaître ». À cette occasion, le comédien est revenu sur les très nombreuses comparaisons avec son célèbre grand-père."
"Qui est Laurence Garnier, la très controversée et potentielle ministre des Familles du gouvernement Barnier ? - VSD",https://vsd.fr/69091-qui-est-laurence-garnier-la-tres-controversee-et-potentielle-ministre-des-familles-du-gouvernement-barnier/,2024-09-20T16:33:00+00:00,"Alors que le nouveau gouvernement devrait être annoncé dans les prochains jours, de nombreuses tractations sont en cours. Parmi les noms avancés comme ministre des Familles, circule celui de la très controversée Laurence Garnier."
"« Je n’ai pas la chance… », Axel Marbeuf (Star Academy) dresse un constat sans appel sur l’après « Star Academy » - VSD",https://vsd.fr/69095-je-nai-pas-la-chance-axel-marbeuf-star-academy-dresse-un-constat-sans-appel-sur-lapres-star-academy/,2024-09-20T17:41:00+00:00,"À moins d’un mois du retour de la « Star Academy », Axel Marbeuf a accordé une interview à nos confrères de « Télé 7 Jours ». Au cours de cet entretien, le jeune homme est revenu sur les difficultés rencontrées depuis la fin du télé-crochet."
"Brigitte Bardot traumatisée par la fin de vie ""lamentable"" de son ami Alain Delon - VSD",https://vsd.fr/69101-brigitte-bardot-traumatisee-par-la-fin-de-vie-lamentable-de-son-ami-alain-delon/,2024-09-21T09:30:00+00:00,"Interrogée pas nos confrères du ""Parisien"", Brigitte Bardot ne mâche pas ses mots sur son confrère et frère de cœur, Alain Delon."
"Helena de la ""Star Academy"" lassée par les ""régimes à répétition"", elle tire la sonnette d'alarme - VSD",https://vsd.fr/69102-helena-de-la-star-academy-lassee-par-les-regimes-a-repetition-elle-tire-la-sonnette-dalarme/,2024-09-21T10:30:00+00:00,"Sur son compte YouTube, les fans d'Helena découvrent le making-of de son clip ""Summer Body"". Les révélations de la chanteuse font le buzz !"
"Patrick Bruel est ""sans voix"" devant ces 3 talents de ""The Voice Kids"", Patrick Fiori ironise - VSD",https://vsd.fr/69124-patrick-bruel-est-sans-voix-devant-ces-3-talents-de-the-voice-kids-patrick-fiori-ironise/,2024-09-21T11:30:00+00:00,"A l'occasion de second rond des battles de ""The Voice Kids"", Patrick Bruel vient épauler son ami Patrick Fiori. Rien ne va se dérouler comme prévu !"
"Bernard Montiel évoque son ""énorme connerie"" face à Clint Eastwood - VSD",https://vsd.fr/69144-bernard-montiel-evoque-son-enorme-connerie-face-a-clint-eastwood/,2024-09-22T07:30:00+00:00,"Ce samedi 21 septembre, sur le plateau de ""Face à Baba"", Bernard Montiel raconte une anecdote sur sa première rencontre avec le géant Clint Eastwood. On vous dit tout !"
Josiane Balasko septuagénaire : sa confidence étonnante sur son âge - VSD,https://vsd.fr/69143-josiane-balasko-septuagenaire-sa-confidence-etonnante-sur-son-age/,2024-09-22T08:30:00+00:00,"Invitée dans ""50 min inside"", Josiane Balasko évoque son âge, sans tabou et avec beaucoup d'humour. On vous dit tout !"
"« Elle a l’air plus jeune que ses filles », « Quand ta mère est plus sexy que toi »… À 61 ans, Demi Moore provoque l’hystérie sur les réseaux sociaux au sujet de son physique - VSD",https://vsd.fr/69039-elle-a-lair-plus-jeune-que-ses-filles-quand-ta-mere-est-plus-sexy-que-toi-a-61-ans-demi-moore-provoque-lhysterie-sur-les-re/,2024-09-19T15:38:00+00:00,"L’apparence physique de Demi Moore suscite de nombreuses interrogations. Affichant un visage dénué de rides et de signes du temps, l’actrice américaine paraît même plus jeune que ses filles d’après certains internautes."
"« Mon univers va surprendre… », Julien Lieb (Star Academy) fait une annonce inattendue au sujet de son premier album - VSD",https://vsd.fr/69043-mon-univers-va-surprendre-julien-lieb-star-academy-fait-une-annonce-inattendue-au-sujet-de-son-premier-album/,2024-09-19T16:45:00+00:00,"Dans une interview accordée à nos confrères de « Télé 7 Jours », le finaliste de la dernière édition de la « Star Academy » a évoqué son premier album sur lequel il travaille et qui promet son lot de surprises…"
"Un an après son passage à la ""Star Academy"", ce duo de Pierre Garnier ravit autant qu’il agace - VSD",https://vsd.fr/68940-un-an-apres-son-passage-a-la-star-academy-ce-duo-de-pierre-garnier-ravit-autant-quil-agace/,2024-09-18T07:30:00+00:00,"Ce mardi 16 septembre, Pierre Garnier est plus motivé que jamais. Il est de retour, et pas tout seul, en studio ! On fait le point !"
"Quand Amélie Nothomb compare les interviews à une ""torture"" - VSD",https://vsd.fr/68941-quand-amelie-nothomb-compare-les-interviews-a-une-torture/,2024-09-18T08:30:00+00:00,"Invitée sur le plateau de ""Càvous"", la romancière Amélie Nothomb évoque les causes et les conséquences de son trac."
"Nicola Sirkis dévoile l'identité de cet artiste ""mort"" avec qui il aurait rêvé de travailler - VSD",https://vsd.fr/68942-nicola-sirkis-devoile-lidentite-de-cet-artiste-mort-avec-qui-il-aurait-reve-de-travailler/,2024-09-18T10:30:00+00:00,"Invité sur Europe 2, Nicola Sirkis dévoile son plus grand regret artistique. On fait le point !"
